ep_rew_mean,time_elapsed,total_timesteps
1.27e+03,10733,755602
,,
1.25e+03,10745,756468
,,
1.23e+03,10758,757418
,,
1.25e+03,10783,759245
,,
1.26e+03,10793,759896
,,
1.25e+03,10802,760587
,,
1.26e+03,10817,761615
,,
1.25e+03,10832,762732
,,
1.26e+03,10852,763918
,,
1.27e+03,10876,765664
,,
1.29e+03,10893,766857
,,
1.29e+03,10906,767801
,,
1.29e+03,10919,768743
,,
1.3e+03,10935,769864
,,
1.31e+03,10947,770785
,,
1.31e+03,10961,771713
,,
1.33e+03,10986,773383
,,
1.36e+03,11008,774949
,,
1.34e+03,11022,775897
,,
1.34e+03,11039,777171
,,
1.33e+03,11051,777978
,,
1.37e+03,11081,780160
,,
1.35e+03,11089,780698
,,
1.34e+03,11110,781987
,,
1.34e+03,11126,783174
,,
1.34e+03,11149,784828
,,
1.35e+03,11169,786220
,,
1.36e+03,11188,787623
,,
1.35e+03,11200,788457
,,
1.36e+03,11218,789742
,,
1.4e+03,11250,791797
,,
1.41e+03,11272,793423
,,
1.42e+03,11293,794933
,,
1.43e+03,11313,796362
,,
1.42e+03,11325,797186
,,
1.39e+03,11337,798065
,,
1.39e+03,11352,799153
,,
1.43e+03,11382,801071
,,
1.42e+03,11393,801884
,,
1.43e+03,11414,803364
,,
1.44e+03,11427,804261
,,
1.44e+03,11451,805997
,,
1.42e+03,11468,807215
,,
1.43e+03,11487,808430
,,
1.44e+03,11506,809733
,,
1.45e+03,11519,810637
,,
1.42e+03,11529,811392
,,
1.44e+03,11544,812443
,,
1.46e+03,11568,814173
,,
1.47e+03,11583,815259
,,
1.46e+03,11594,816087
,,
1.45e+03,11610,817224
,,
1.44e+03,11632,818535
,,
1.46e+03,11654,820126
,,
1.44e+03,11664,820830
,,
1.43e+03,11679,821878
,,
1.43e+03,11704,823650
,,
1.44e+03,11718,824638
,,
1.44e+03,11735,825841
,,
1.45e+03,11751,826766
,,
1.46e+03,11770,828139
,,
1.47e+03,11787,829389
,,
1.46e+03,11808,830877
,,
1.47e+03,11825,832088
,,
1.46e+03,11839,833088
,,
1.46e+03,11856,834339
,,
1.45e+03,11871,835385
,,
1.43e+03,11883,836045
,,
1.43e+03,11894,836881
,,
1.43e+03,11916,838406
,,
1.43e+03,11930,839405
,,
1.46e+03,11945,840532
,,
1.46e+03,11961,841631
,,
1.43e+03,11972,842420
,,
1.43e+03,11989,843643
,,
1.44e+03,12004,844589
,,
1.43e+03,12023,845865
,,
1.4e+03,12030,846336
,,
